"ID","Date","Location","Tweet","Quoted Tweet Text",,,
"1261083471251996672","2020-05-14 23:58:24","Washington","Ex-BARDA chief, masks maker detail flaws in Trump's COVID-19 pandemic response https://t.co/fFnNtWYeIl #RickBright #COVID19 #coronavirus #BARDA #masks",,,,
"1261083470706511872","2020-05-14 23:58:23","Mumbai, India","@zeeshan_iyc @BeingSalmanKhan @iamsrk @RahulGandhi @AUThackeray @yadavtejashwi @yadavakhilesh @YUVSTRONG12 @srinivasiyc @vidyarthee @satyajeettambe The way you have served people of mumbai and parts of Maharashtra in   covid that cannot be compare with any service.... may Allah pak bless you and your family......",,,,
"1261083467355492353","2020-05-14 23:58:23","Harlem,NY","N!ggas cornerbacks in the NFL and committing robberies..Covid ain’t even fuck up football money yet and they already wilding",,,,
"1261083466617274369","2020-05-14 23:58:22","Islamabad, Pakistan","@MonaAlamm WHO is misguiding people and https://t.co/bGyDvxLApj the start of covid,DG WHO said corona virus doesn’t have any human to human transmission @MonaAlamm @WHO",,,,
"1261083465899847680","2020-05-14 23:58:22","Long Beach, CA","I recently had a training session about the legal rights and resources that many working families could use during this pandemic. Legal Aid at Work has made a chart to be easily understood and accessible on this website. https://t.co/crhUKXS9dm",,,,
"1261083464729866240","2020-05-14 23:58:22","Edmonton, Alberta","@TurkishFacts4U He is saying that Turkish police use excess of force against Algerians citizens in Turkey but it’s not true. Algerian government give up on them during coronavirus pandemic. Turkish police were doing their job. It’s not the problem of Turkey, but he want to blame Turkey.",,,,
"1261083464465555456","2020-05-14 23:58:22","Bristol, England","Year ago today I was drinking a Hakka in Dubai,  now look at me ... in a fucking pandemic not able to travel anywhere",,,,
"1261083460615233536","2020-05-14 23:58:21","Saint-Jérôme, Québec","@Lorr333 Thanks for the likes and the comments Lorr 333,,
Been working almost every day since the beginning of the COVID-19 outbreak ⚒️🥵,, but I still make time to enjoy my favorite hobby,,, photography 📷📸😎",,,,
"1261083458300006402","2020-05-14 23:58:20","San Antonio, TX","Jeff in Southfield has an issue with @KyleinGB 's road trip during a pandemic https://t.co/qdgUKYfKAq #Takebox via @Stucknut @jimrome",,,,
"1261083457460944897","2020-05-14 23:58:20","Albuquerque, NM","As our state begins to reopen slowly, it is more important than ever that we all wear face masks when in public, always. Join me, together we will kick some COVID-19 Coronavirus a$$. @NMSenateDems @GovMLG @LtGovMorales @NMDOH #nmleg #nmpol #nmziastrong #NewMexico #OnwardAndUpward https://t.co/wC5xWWYVs2",,,,
"1261083456576139265","2020-05-14 23:58:20","Texas","@embroideryrulz @JamiJm @JoeBiden People are too focused on the pandemic right now. Better to wait until the summer when people will settle into our new normal to announce the VP. It will have more impact then. You only get that moment once in a campaign. You don't want to waste it.",,,,
"1261083456311832577","2020-05-14 23:58:20","United States","They had 2 pivot &amp; realized their work was EVEN MORE relevant in face of pandemic, #healthinequity  superimposed on h/o redlining in Boston.  #COVID19 collective trauma impacted vulnerable pts &amp; frontline staff. They use ProQOL + other measures via Zoom, used SAMHSA 6 tenets /2 https://t.co/q3AftnNxJC",,,,
"1261083456009834497","2020-05-14 23:58:20","Nigeria","NSE Benin produces and distribute Sanitisers, Facemasks as part of COVID -19 prevention awareness campaign in Edo https://t.co/zxTi4snfRd via @myengineers",,,,
"1261083455615635456","2020-05-14 23:58:20","New York, NY","Fun fact I learned today that @TomKingTK will appreciate: Rick Bright, the pandemic whistleblower who testified before Congress today, used to be head of the government's Biomedical Advanced Research and Development Authority.
That's right: B.A.R.D.A.",,,,
"1261083455347027968","2020-05-14 23:58:20","Gilbert, AZ","@GilbertAZMayor I appreciate your updates. But COVID is not going away, until there’s a vaccine. Your Governor is making a big mistake by opening up too early.  The COVID numbers in AZ go up everyday.",,,,
"1261083453790928896","2020-05-14 23:58:19","Seattle, WA","@JulietHuddyTV @curtisandjuliet You should...Especially the part where the little children were chanting with the adults ""Fake News Is Not Essential""
so sad, quarantine fatigue will get worse before it gets better and so will COVID-19!",,,,
"1261083452465610753","2020-05-14 23:58:19","Hilton Head Island, SC","@SportsJimShow @Yostmeister @TheMarkMathur @elizagnnnn @FightsnFootball @GovWhitmer No it works for some. I was pretty annoyed when she said she would audit docs from MI who prescribed it for COVID. My son is exposed to this every day, and to think that he could be denied a treatment because she was mad at Trump was galling.",,,,
"1261083451849048066","2020-05-14 23:58:19","Palm Beach, FL","@B52Malmet Americans can handle the truth, and the majority of us are as we watch Covid-19 unfold. How ignorant of this administration, and the GOP,  to think they can continue to pacify us with lies. These idiots need to fall hard, and they will.",,,,
"1261083450796150784","2020-05-14 23:58:19","Ohio","Unless ""Obamagate"" was Obama's poor management, leadership and head full of bad wiring leading to the deaths of over 80,000 Americans (that we somehow missed), I don't see how it's as important as Trump's failures to combat the pandemic.
 https://t.co/OtMK3soiDC via @voxdotcom",,,,
"1261083450422902784","2020-05-14 23:58:19","Los Angeles","If my grandpa died in a pandemic, then EVERYBODY'S grandpa will die in a pandemic! https://t.co/eYRdtvPG9X","Why does Trump continue to ignore the fact the flu killed his own grandfather? 
 https://t.co/lhnmCneI2O",,,
"1261083448376045568","2020-05-14 23:58:18","AZ","McConnell rips Democrats over COVID-19 stimulus demands |  https://t.co/7zDJs5zeUw",,,,
"1261083446111170561","2020-05-14 23:58:18","California, USA","@JoeBiden @Rosie Your statement is ridiculous. @POTUS could not have prevented this pandemic from happening. FYI, I voted for @BarackObama and no president in history could prevent a virus. That’s like saying Ronald Reagan is responsible for the 450,000 people who have died from AIDS. 🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️",,,,
"1261083445683531776","2020-05-14 23:58:17","New York","@sam_vinograd Wait the Corona cure?? More Cowbell!!!! https://t.co/FqjRhSbPWN",,,,
"1261083445637320705","2020-05-14 23:58:17","Kentucky, USA","The fact that someone is about to become the first trillion-air due to profiting off of a global pandemic while millions can’t even afford rent or brand name milk  baffles me",,,,
"1261083442151854087","2020-05-14 23:58:17","Florida, USA","@SthrnMomNGram @Cable_Rocks @inman_terry @GeorgePapa19 @JongoElliott @realDonaldTrump He knew back in January that COVID was a thing. I ask the question once again...where does the buck stop?",,,,
"1261083441921130496","2020-05-14 23:58:17","Cape Town ","South Africa has produced &amp; resourced vital medical equipment during the lockdown.
1261083440788766722,2020-05-14 23:58:16,""Ohio, USA","This is a great article if u are like me and chose not to fly due to covid. I hope now I can get a refund instead of stupid 6 month voucher!  Refunds for Air Travel Canceled by Pandemic - Consumer Reports https://t.co/3eNsr0RyQ1",,,
"1261083437458509826","2020-05-14 23:58:15","Hyderabad, India","@vikalpsahni  help me out for refund of ₹30,000 this goibibo cheated me and not responding any calls or mail, tweets I’m suffering from 2 months and above now kindly check my case. I haven’t travelled anywhere due to covid-19 but https://t.co/6mrphw8foY",,,,
"1261083437273960449","2020-05-14 23:58:15","London","There is no rulebook for a pandemic — we must adapt our habits | Nick Boles https://t.co/8D2v6n6L8R",,,,
"1261083432643440640","2020-05-14 23:58:14","Nigeria","@ayemojubar And Nnamdi Kanu told us that those guys weren't doctors or here for CORONA. Holy smokes 🙆🏿‍♂️",,,,
"1261083431561289728","2020-05-14 23:58:14","New York, NY","Happy Thursday from Ratcliff Law!
We found a lovely COVID-19 resource guide from legal org. for students, parents, and special education advocates. 
Remember we are here for you! #resolutionmeeting #pendency #ratclifflaw #spedlawnyc #deblasio 
https://t.co/0XCEWxFuLf",,,,
"1261083429791244293","2020-05-14 23:58:14","Louisiana","RESPIRATORY THERAPIST BLOWS WHISTLE ON VIRUS PANDEMIC https://t.co/xBczg4qxUA via @YouTube",,,,
"1261083429669498880","2020-05-14 23:58:14","West Hollywood, CA","@realDonaldTrump Why do you have time or the manpower to continue the #TalesFromTheSwap saga? Go to WORK! This doesn’t deflect from the reality YOU, defunded SARS-COv11 research &amp; refused to prepare for a pandemic. And put on a f*n mask #BADExample U R killing your Midwest lemmings #Hoax🖕🏼",,,,
"1261083429279596545","2020-05-14 23:58:13","Fort Myers, FL","""Calling this a manufactured pandemic or suggesting COVID-19 is somehow less serious than the common flu does not make you or your family members any safer.""  #Pandetiquette: Countering Misinformation in the Information Age ... https://t.co/QgAy5tUS7g by @justinpatchin",,,,
"1261083429204041729","2020-05-14 23:58:13","Santa Cruz, California","Santa Cruz County charting path out of COVID-19 restrictions https://t.co/T6svsW5Dh2",,,,
"1261083428537106432","2020-05-14 23:58:13","Western Massachusetts","The new COVID House bill is all about messaging, and the message on health care is a love song to the private insurance industry. 
https://t.co/RUyCtzvyGV",,,,
"1261083427882893319","2020-05-14 23:58:13"," Ont. Canada","Ingraham: COVID truths, frauds and tyrants https://t.co/OIwRGinuvI via @YouTube",,,,
"1261083427102654466","2020-05-14 23:58:13","SE DC","WW Commits $2 Million to Local Food Banks and Distributors to Combat COVID-19 https://t.co/BTI9QUdC0e #globalcitizen",,,,
"1261083425747984385","2020-05-14 23:58:13","Cambridge","Terrible to see how Covid-19 is amplifying cancer suffering https://t.co/rXX7eHIjRp",,,,
"1261083424217083904","2020-05-14 23:58:12","NYC","Would be nice if regular testing for COvID was also required for students and staff. https://t.co/GRsAnDxyuU","Curious what other people think... to me this does not seem rigorous enough given what we know about this disease. 
Cc @MOREcaucusNYC @leoniehaimson @AQE_NY @lapham_katie @council_14 @DrKYSR https://t.co/4HuXZeiqKO",,,
"1261083421301968896","2020-05-14 23:58:12","England, United Kingdom","I think everyone’s mental health would improve if Labour MPs stopped this attack on government and stopped staging non existent scandals and stopped using Coronovirus as a political point scoring opportunity. Covid &amp; lockdown we have coped with,It’s labour stunts pissing us off https://t.co/VAmfQ1Ov7R","Next week is Mental Health Awareness Week.
I was thinking about hosting a couple of video chats with influential people who have spoken about mental health. Everyone would be invited to take part and feed into the discussion.
What do you guys think?",,,
"1261083419892576256","2020-05-14 23:58:11","Sydney, Australia","@rob_sheridan I am absolutely planning (pandemic permitting) to fly over for the next tour and see a bunch of shows and go to theme parks between dates. 
I had no idea this was actually a thing you guys also did. There you go.",,,,
"1261083418961547265","2020-05-14 23:58:11","Manchester, England","@carol54606730 @kaitain1957 Cancer treatment has reduced. Diagnoses are down. Suicides are up. Non-emergency procedures cancelled.
A crashed economy WILL cost lives. This isn't about lining pockets, it's about total death minimisation, not just minimising Covid deaths.",,,,
"1261083418298912770","2020-05-14 23:58:11","Bloomington, MN","@jamesofearth2 @SKDitta @KentLam2017 @attn @Schwarzenegger SO??  thought all you R-wangers just looked past that.. OH!!  that's right.. you only do that when it's suits you... just live every life is precious.. except the elderly... during a pandemic",,,,
"1261083416923078662","2020-05-14 23:58:11","Hubert, NC","Karen Bass: Petition to stop H​.​R​.​6666 -COVID-19 Testing, Reaching, And Contacting Everyone (TRACE... https://t.co/eMZRMTf4ZR via @Change",,,,
"1261083414230425600","2020-05-14 23:58:10","Houston, Tx","https://t.co/DoSvQmsZiE Teen's CPR helps save brother with Covid-related illness https://t.co/LL4sMprQVj via @mrslac2017 #money #tcp https://t.co/GscBKGIl4t",,,,
"1261083413613891584","2020-05-14 23:58:10","Jacksonville, FL","St. Augustine tests its wastewater for COVID-19 https://t.co/9vdFD7LMCS https://t.co/QXJuBY30RS",,,,
